,Dataset,Model,Hyperparameters,ID,Metric,Value,BayesHyperparameters,Search
79,credit_g,xgb,,26,Accuracy,0.714,"OrderedDict([('gamma', 0.9732455549116246), ('learning_rate', 0.19935825754074363), ('max_depth', 2), ('max_leaves', 2), ('min_child_weight', 1), ('n_estimators', 971), ('nthread', 4), ('reg_alpha', 0.5913723169268107), ('reg_lambda', 8.145619361733067), ('subsample', 0.9872380421338326)])",Bayes
80,credit_g,xgb,,26,Brier,0.18095010790750898,"OrderedDict([('gamma', 0.9732455549116246), ('learning_rate', 0.19935825754074363), ('max_depth', 2), ('max_leaves', 2), ('min_child_weight', 1), ('n_estimators', 971), ('nthread', 4), ('reg_alpha', 0.5913723169268107), ('reg_lambda', 8.145619361733067), ('subsample', 0.9872380421338326)])",Bayes
81,credit_g,xgb,,27,AUC,0.7252095238095239,"OrderedDict([('gamma', 0.9667733607228496), ('learning_rate', 0.28813835863506815), ('max_depth', 9), ('max_leaves', 2), ('min_child_weight', 9), ('n_estimators', 535), ('nthread', 4), ('reg_alpha', 1.3106922585568113), ('reg_lambda', 7.776017877620567), ('subsample', 0.9042134779229499)])",Bayes
82,credit_g,xgb,,27,Accuracy,0.704,"OrderedDict([('gamma', 0.9667733607228496), ('learning_rate', 0.28813835863506815), ('max_depth', 9), ('max_leaves', 2), ('min_child_weight', 9), ('n_estimators', 535), ('nthread', 4), ('reg_alpha', 1.3106922585568113), ('reg_lambda', 7.776017877620567), ('subsample', 0.9042134779229499)])",Bayes
83,credit_g,xgb,,27,Brier,0.18363824853618052,"OrderedDict([('gamma', 0.9667733607228496), ('learning_rate', 0.28813835863506815), ('max_depth', 9), ('max_leaves', 2), ('min_child_weight', 9), ('n_estimators', 535), ('nthread', 4), ('reg_alpha', 1.3106922585568113), ('reg_lambda', 7.776017877620567), ('subsample', 0.9042134779229499)])",Bayes
84,credit_g,xgb,,28,AUC,0.7150952380952381,"OrderedDict([('gamma', 0.030986948483939236), ('learning_rate', 0.27807174739343493), ('max_depth', 4), ('max_leaves', 10), ('min_child_weight', 2), ('n_estimators', 16), ('nthread', 4), ('reg_alpha', 0.3042977814605094), ('reg_lambda', 9.423491916531532), ('subsample', 0.5015261682582378)])",Bayes
85,credit_g,xgb,,28,Accuracy,0.694,"OrderedDict([('gamma', 0.030986948483939236), ('learning_rate', 0.27807174739343493), ('max_depth', 4), ('max_leaves', 10), ('min_child_weight', 2), ('n_estimators', 16), ('nthread', 4), ('reg_alpha', 0.3042977814605094), ('reg_lambda', 9.423491916531532), ('subsample', 0.5015261682582378)])",Bayes
86,credit_g,xgb,,28,Brier,0.1852478367187519,"OrderedDict([('gamma', 0.030986948483939236), ('learning_rate', 0.27807174739343493), ('max_depth', 4), ('max_leaves', 10), ('min_child_weight', 2), ('n_estimators', 16), ('nthread', 4), ('reg_alpha', 0.3042977814605094), ('reg_lambda', 9.423491916531532), ('subsample', 0.5015261682582378)])",Bayes
87,credit_g,xgb,,29,AUC,0.7303619047619048,"OrderedDict([('gamma', 0.6574228031101909), ('learning_rate', 0.6451048583789477), ('max_depth', 9), ('max_leaves', 2), ('min_child_weight', 6), ('n_estimators', 207), ('nthread', 4), ('reg_alpha', 0.9502314594837753), ('reg_lambda', 8.085705149468454), ('subsample', 0.9858883822242208)])",Bayes
88,credit_g,xgb,,29,Accuracy,0.716,"OrderedDict([('gamma', 0.6574228031101909), ('learning_rate', 0.6451048583789477), ('max_depth', 9), ('max_leaves', 2), ('min_child_weight', 6), ('n_estimators', 207), ('nthread', 4), ('reg_alpha', 0.9502314594837753), ('reg_lambda', 8.085705149468454), ('subsample', 0.9858883822242208)])",Bayes
89,credit_g,xgb,,29,Brier,0.18159011065737793,"OrderedDict([('gamma', 0.6574228031101909), ('learning_rate', 0.6451048583789477), ('max_depth', 9), ('max_leaves', 2), ('min_child_weight', 6), ('n_estimators', 207), ('nthread', 4), ('reg_alpha', 0.9502314594837753), ('reg_lambda', 8.085705149468454), ('subsample', 0.9858883822242208)])",Bayes
90,credit_g,xgb,,30,AUC,0.7299428571428571,"OrderedDict([('gamma', 0.8037305612562788), ('learning_rate', 0.9186645528247854), ('max_depth', 9), ('max_leaves', 2), ('min_child_weight', 4), ('n_estimators', 825), ('nthread', 4), ('reg_alpha', 4.967851545820166), ('reg_lambda', 0.5963850022399093), ('subsample', 0.717723327176957)])",Bayes
91,credit_g,xgb,,30,Accuracy,0.704,"OrderedDict([('gamma', 0.8037305612562788), ('learning_rate', 0.9186645528247854), ('max_depth', 9), ('max_leaves', 2), ('min_child_weight', 4), ('n_estimators', 825), ('nthread', 4), ('reg_alpha', 4.967851545820166), ('reg_lambda', 0.5963850022399093), ('subsample', 0.717723327176957)])",Bayes
92,credit_g,xgb,,30,Brier,0.1835865936233372,"OrderedDict([('gamma', 0.8037305612562788), ('learning_rate', 0.9186645528247854), ('max_depth', 9), ('max_leaves', 2), ('min_child_weight', 4), ('n_estimators', 825), ('nthread', 4), ('reg_alpha', 4.967851545820166), ('reg_lambda', 0.5963850022399093), ('subsample', 0.717723327176957)])",Bayes
93,credit_g,xgb,,31,AUC,0.716,"OrderedDict([('gamma', 1.0), ('learning_rate', 1.0), ('max_depth', 2), ('max_leaves', 10), ('min_child_weight', 10), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
94,credit_g,xgb,,31,Accuracy,0.68,"OrderedDict([('gamma', 1.0), ('learning_rate', 1.0), ('max_depth', 2), ('max_leaves', 10), ('min_child_weight', 10), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
95,credit_g,xgb,,31,Brier,0.18808217569876917,"OrderedDict([('gamma', 1.0), ('learning_rate', 1.0), ('max_depth', 2), ('max_leaves', 10), ('min_child_weight', 10), ('n_estimators', 1000), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
96,credit_g,xgb,,32,AUC,0.7235047619047619,"OrderedDict([('gamma', 0.26878053593890006), ('learning_rate', 0.47990124175058696), ('max_depth', 8), ('max_leaves', 8), ('min_child_weight', 9), ('n_estimators', 625), ('nthread', 4), ('reg_alpha', 5.848888920178449), ('reg_lambda', 1.9390859239607743), ('subsample', 0.7404487662326764)])",Bayes
97,credit_g,xgb,,32,Accuracy,0.706,"OrderedDict([('gamma', 0.26878053593890006), ('learning_rate', 0.47990124175058696), ('max_depth', 8), ('max_leaves', 8), ('min_child_weight', 9), ('n_estimators', 625), ('nthread', 4), ('reg_alpha', 5.848888920178449), ('reg_lambda', 1.9390859239607743), ('subsample', 0.7404487662326764)])",Bayes
98,credit_g,xgb,,32,Brier,0.18445658267275708,"OrderedDict([('gamma', 0.26878053593890006), ('learning_rate', 0.47990124175058696), ('max_depth', 8), ('max_leaves', 8), ('min_child_weight', 9), ('n_estimators', 625), ('nthread', 4), ('reg_alpha', 5.848888920178449), ('reg_lambda', 1.9390859239607743), ('subsample', 0.7404487662326764)])",Bayes
99,credit_g,xgb,,33,AUC,0.7276952380952382,"OrderedDict([('gamma', 0.7934777090140517), ('learning_rate', 0.9657955805050933), ('max_depth', 5), ('max_leaves', 10), ('min_child_weight', 8), ('n_estimators', 312), ('nthread', 4), ('reg_alpha', 3.454240937314869), ('reg_lambda', 6.136244591990039), ('subsample', 0.8069410845949851)])",Bayes
100,credit_g,xgb,,33,Accuracy,0.714,"OrderedDict([('gamma', 0.7934777090140517), ('learning_rate', 0.9657955805050933), ('max_depth', 5), ('max_leaves', 10), ('min_child_weight', 8), ('n_estimators', 312), ('nthread', 4), ('reg_alpha', 3.454240937314869), ('reg_lambda', 6.136244591990039), ('subsample', 0.8069410845949851)])",Bayes
101,credit_g,xgb,,33,Brier,0.18300287767538032,"OrderedDict([('gamma', 0.7934777090140517), ('learning_rate', 0.9657955805050933), ('max_depth', 5), ('max_leaves', 10), ('min_child_weight', 8), ('n_estimators', 312), ('nthread', 4), ('reg_alpha', 3.454240937314869), ('reg_lambda', 6.136244591990039), ('subsample', 0.8069410845949851)])",Bayes
102,credit_g,xgb,,34,AUC,0.7194857142857143,"OrderedDict([('gamma', 0.1382396640567576), ('learning_rate', 0.9242525852801518), ('max_depth', 3), ('max_leaves', 10), ('min_child_weight', 10), ('n_estimators', 947), ('nthread', 4), ('reg_alpha', 9.92839548030225), ('reg_lambda', 1.0424157943482115), ('subsample', 0.758427200693278)])",Bayes
103,credit_g,xgb,,34,Accuracy,0.71,"OrderedDict([('gamma', 0.1382396640567576), ('learning_rate', 0.9242525852801518), ('max_depth', 3), ('max_leaves', 10), ('min_child_weight', 10), ('n_estimators', 947), ('nthread', 4), ('reg_alpha', 9.92839548030225), ('reg_lambda', 1.0424157943482115), ('subsample', 0.758427200693278)])",Bayes
104,credit_g,xgb,,34,Brier,0.18346748615833883,"OrderedDict([('gamma', 0.1382396640567576), ('learning_rate', 0.9242525852801518), ('max_depth', 3), ('max_leaves', 10), ('min_child_weight', 10), ('n_estimators', 947), ('nthread', 4), ('reg_alpha', 9.92839548030225), ('reg_lambda', 1.0424157943482115), ('subsample', 0.758427200693278)])",Bayes
105,credit_g,xgb,,35,AUC,0.7169047619047618,"OrderedDict([('gamma', 0.41544167046948954), ('learning_rate', 0.9120365248770057), ('max_depth', 4), ('max_leaves', 2), ('min_child_weight', 8), ('n_estimators', 49), ('nthread', 4), ('reg_alpha', 7.3357646560532395), ('reg_lambda', 5.3254447137826375), ('subsample', 0.9033804468259123)])",Bayes
106,credit_g,xgb,,35,Accuracy,0.714,"OrderedDict([('gamma', 0.41544167046948954), ('learning_rate', 0.9120365248770057), ('max_depth', 4), ('max_leaves', 2), ('min_child_weight', 8), ('n_estimators', 49), ('nthread', 4), ('reg_alpha', 7.3357646560532395), ('reg_lambda', 5.3254447137826375), ('subsample', 0.9033804468259123)])",Bayes
107,credit_g,xgb,,35,Brier,0.18382230213198694,"OrderedDict([('gamma', 0.41544167046948954), ('learning_rate', 0.9120365248770057), ('max_depth', 4), ('max_leaves', 2), ('min_child_weight', 8), ('n_estimators', 49), ('nthread', 4), ('reg_alpha', 7.3357646560532395), ('reg_lambda', 5.3254447137826375), ('subsample', 0.9033804468259123)])",Bayes
108,credit_g,xgb,,36,AUC,0.7165333333333332,"OrderedDict([('gamma', 0.21212024813735567), ('learning_rate', 0.7241076717665363), ('max_depth', 4), ('max_leaves', 6), ('min_child_weight', 5), ('n_estimators', 401), ('nthread', 4), ('reg_alpha', 9.231911817785557), ('reg_lambda', 6.667656218518644), ('subsample', 0.6909879189905855)])",Bayes
109,credit_g,xgb,,36,Accuracy,0.696,"OrderedDict([('gamma', 0.21212024813735567), ('learning_rate', 0.7241076717665363), ('max_depth', 4), ('max_leaves', 6), ('min_child_weight', 5), ('n_estimators', 401), ('nthread', 4), ('reg_alpha', 9.231911817785557), ('reg_lambda', 6.667656218518644), ('subsample', 0.6909879189905855)])",Bayes
110,credit_g,xgb,,36,Brier,0.1852286279110312,"OrderedDict([('gamma', 0.21212024813735567), ('learning_rate', 0.7241076717665363), ('max_depth', 4), ('max_leaves', 6), ('min_child_weight', 5), ('n_estimators', 401), ('nthread', 4), ('reg_alpha', 9.231911817785557), ('reg_lambda', 6.667656218518644), ('subsample', 0.6909879189905855)])",Bayes
111,credit_g,xgb,,37,AUC,0.7186000000000001,"OrderedDict([('gamma', 0.46282123490085214), ('learning_rate', 0.8810188898753551), ('max_depth', 3), ('max_leaves', 8), ('min_child_weight', 7), ('n_estimators', 701), ('nthread', 4), ('reg_alpha', 9.645436460118063), ('reg_lambda', 9.435004925995568), ('subsample', 0.653971388441223)])",Bayes
112,credit_g,xgb,,37,Accuracy,0.696,"OrderedDict([('gamma', 0.46282123490085214), ('learning_rate', 0.8810188898753551), ('max_depth', 3), ('max_leaves', 8), ('min_child_weight', 7), ('n_estimators', 701), ('nthread', 4), ('reg_alpha', 9.645436460118063), ('reg_lambda', 9.435004925995568), ('subsample', 0.653971388441223)])",Bayes
113,credit_g,xgb,,37,Brier,0.18347471787848543,"OrderedDict([('gamma', 0.46282123490085214), ('learning_rate', 0.8810188898753551), ('max_depth', 3), ('max_leaves', 8), ('min_child_weight', 7), ('n_estimators', 701), ('nthread', 4), ('reg_alpha', 9.645436460118063), ('reg_lambda', 9.435004925995568), ('subsample', 0.653971388441223)])",Bayes
114,credit_g,xgb,,38,AUC,0.716,"OrderedDict([('gamma', 1.0), ('learning_rate', 1.0), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 10), ('n_estimators', 10), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
115,credit_g,xgb,,38,Accuracy,0.68,"OrderedDict([('gamma', 1.0), ('learning_rate', 1.0), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 10), ('n_estimators', 10), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
116,credit_g,xgb,,38,Brier,0.18808217752051185,"OrderedDict([('gamma', 1.0), ('learning_rate', 1.0), ('max_depth', 2), ('max_leaves', 0), ('min_child_weight', 10), ('n_estimators', 10), ('nthread', 4), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
117,credit_g,xgb,,39,AUC,0.7231142857142857,"OrderedDict([('gamma', 0.06016606745050743), ('learning_rate', 0.9369471530892808), ('max_depth', 10), ('max_leaves', 2), ('min_child_weight', 10), ('n_estimators', 46), ('nthread', 4), ('reg_alpha', 3.206283836868528), ('reg_lambda', 9.841778619385368), ('subsample', 0.9924093621358182)])",Bayes
118,credit_g,xgb,,39,Accuracy,0.706,"OrderedDict([('gamma', 0.06016606745050743), ('learning_rate', 0.9369471530892808), ('max_depth', 10), ('max_leaves', 2), ('min_child_weight', 10), ('n_estimators', 46), ('nthread', 4), ('reg_alpha', 3.206283836868528), ('reg_lambda', 9.841778619385368), ('subsample', 0.9924093621358182)])",Bayes
119,credit_g,xgb,,39,Brier,0.18293524197173663,"OrderedDict([('gamma', 0.06016606745050743), ('learning_rate', 0.9369471530892808), ('max_depth', 10), ('max_leaves', 2), ('min_child_weight', 10), ('n_estimators', 46), ('nthread', 4), ('reg_alpha', 3.206283836868528), ('reg_lambda', 9.841778619385368), ('subsample', 0.9924093621358182)])",Bayes
120,credit_g,xgb,,40,AUC,0.7175047619047619,"OrderedDict([('gamma', 0.273621473061285), ('learning_rate', 0.12956247423822315), ('max_depth', 4), ('max_leaves', 2), ('min_child_weight', 6), ('n_estimators', 117), ('nthread', 4), ('reg_alpha', 7.187652267359862), ('reg_lambda', 2.059623421703024), ('subsample', 0.8724984018128596)])",Bayes
121,credit_g,xgb,,40,Accuracy,0.712,"OrderedDict([('gamma', 0.273621473061285), ('learning_rate', 0.12956247423822315), ('max_depth', 4), ('max_leaves', 2), ('min_child_weight', 6), ('n_estimators', 117), ('nthread', 4), ('reg_alpha', 7.187652267359862), ('reg_lambda', 2.059623421703024), ('subsample', 0.8724984018128596)])",Bayes
122,credit_g,xgb,,40,Brier,0.1842948497068486,"OrderedDict([('gamma', 0.273621473061285), ('learning_rate', 0.12956247423822315), ('max_depth', 4), ('max_leaves', 2), ('min_child_weight', 6), ('n_estimators', 117), ('nthread', 4), ('reg_alpha', 7.187652267359862), ('reg_lambda', 2.059623421703024), ('subsample', 0.8724984018128596)])",Bayes
123,credit_g,xgb,,41,AUC,0.7341142857142857,"OrderedDict([('gamma', 0.9928128543533643), ('learning_rate', 0.07318869143451832), ('max_depth', 4), ('max_leaves', 2), ('min_child_weight', 1), ('n_estimators', 114), ('nthread', 4), ('reg_alpha', 0.4190732536711041), ('reg_lambda', 0.4710234573452836), ('subsample', 0.9998639005901353)])",Bayes
124,credit_g,xgb,,41,Accuracy,0.724,"OrderedDict([('gamma', 0.9928128543533643), ('learning_rate', 0.07318869143451832), ('max_depth', 4), ('max_leaves', 2), ('min_child_weight', 1), ('n_estimators', 114), ('nthread', 4), ('reg_alpha', 0.4190732536711041), ('reg_lambda', 0.4710234573452836), ('subsample', 0.9998639005901353)])",Bayes
125,credit_g,xgb,,41,Brier,0.1794211236124548,"OrderedDict([('gamma', 0.9928128543533643), ('learning_rate', 0.07318869143451832), ('max_depth', 4), ('max_leaves', 2), ('min_child_weight', 1), ('n_estimators', 114), ('nthread', 4), ('reg_alpha', 0.4190732536711041), ('reg_lambda', 0.4710234573452836), ('subsample', 0.9998639005901353)])",Bayes
126,credit_g,xgb,,42,AUC,0.7270761904761904,"OrderedDict([('gamma', 0.8906824745139579), ('learning_rate', 0.4741902980945249), ('max_depth', 3), ('max_leaves', 5), ('min_child_weight', 2), ('n_estimators', 116), ('nthread', 4), ('reg_alpha', 7.61228989889821), ('reg_lambda', 5.765523439414515), ('subsample', 0.5423278475965984)])",Bayes
127,credit_g,xgb,,42,Accuracy,0.704,"OrderedDict([('gamma', 0.8906824745139579), ('learning_rate', 0.4741902980945249), ('max_depth', 3), ('max_leaves', 5), ('min_child_weight', 2), ('n_estimators', 116), ('nthread', 4), ('reg_alpha', 7.61228989889821), ('reg_lambda', 5.765523439414515), ('subsample', 0.5423278475965984)])",Bayes
128,credit_g,xgb,,42,Brier,0.18319148288889864,"OrderedDict([('gamma', 0.8906824745139579), ('learning_rate', 0.4741902980945249), ('max_depth', 3), ('max_leaves', 5), ('min_child_weight', 2), ('n_estimators', 116), ('nthread', 4), ('reg_alpha', 7.61228989889821), ('reg_lambda', 5.765523439414515), ('subsample', 0.5423278475965984)])",Bayes
129,credit_g,xgb,,43,AUC,0.7333142857142857,"OrderedDict([('gamma', 0.6012210121310412), ('learning_rate', 0.5089876656795368), ('max_depth', 5), ('max_leaves', 3), ('min_child_weight', 1), ('n_estimators', 395), ('nthread', 4), ('reg_alpha', 3.26056715424996), ('reg_lambda', 1.988405465819451), ('subsample', 0.8824927868221506)])",Bayes
130,credit_g,xgb,,43,Accuracy,0.728,"OrderedDict([('gamma', 0.6012210121310412), ('learning_rate', 0.5089876656795368), ('max_depth', 5), ('max_leaves', 3), ('min_child_weight', 1), ('n_estimators', 395), ('nthread', 4), ('reg_alpha', 3.26056715424996), ('reg_lambda', 1.988405465819451), ('subsample', 0.8824927868221506)])",Bayes
131,credit_g,xgb,,43,Brier,0.18187811062106238,"OrderedDict([('gamma', 0.6012210121310412), ('learning_rate', 0.5089876656795368), ('max_depth', 5), ('max_leaves', 3), ('min_child_weight', 1), ('n_estimators', 395), ('nthread', 4), ('reg_alpha', 3.26056715424996), ('reg_lambda', 1.988405465819451), ('subsample', 0.8824927868221506)])",Bayes
132,credit_g,xgb,,44,AUC,0.7259047619047619,"OrderedDict([('gamma', 0.49282849949018265), ('learning_rate', 0.7302632753726247), ('max_depth', 3), ('max_leaves', 7), ('min_child_weight', 6), ('n_estimators', 381), ('nthread', 4), ('reg_alpha', 4.608316943667056), ('reg_lambda', 6.6159763695552805), ('subsample', 0.7111664867179548)])",Bayes
133,credit_g,xgb,,44,Accuracy,0.712,"OrderedDict([('gamma', 0.49282849949018265), ('learning_rate', 0.7302632753726247), ('max_depth', 3), ('max_leaves', 7), ('min_child_weight', 6), ('n_estimators', 381), ('nthread', 4), ('reg_alpha', 4.608316943667056), ('reg_lambda', 6.6159763695552805), ('subsample', 0.7111664867179548)])",Bayes
134,credit_g,xgb,,44,Brier,0.18432014873177785,"OrderedDict([('gamma', 0.49282849949018265), ('learning_rate', 0.7302632753726247), ('max_depth', 3), ('max_leaves', 7), ('min_child_weight', 6), ('n_estimators', 381), ('nthread', 4), ('reg_alpha', 4.608316943667056), ('reg_lambda', 6.6159763695552805), ('subsample', 0.7111664867179548)])",Bayes
135,credit_g,xgb,,45,AUC,0.7167619047619047,"OrderedDict([('gamma', 0.9358991025947874), ('learning_rate', 0.9289658206735368), ('max_depth', 2), ('max_leaves', 9), ('min_child_weight', 1), ('n_estimators', 207), ('nthread', 4), ('reg_alpha', 9.315435110164996), ('reg_lambda', 0.6304095513254508), ('subsample', 0.6598552823755471)])",Bayes
136,credit_g,xgb,,45,Accuracy,0.712,"OrderedDict([('gamma', 0.9358991025947874), ('learning_rate', 0.9289658206735368), ('max_depth', 2), ('max_leaves', 9), ('min_child_weight', 1), ('n_estimators', 207), ('nthread', 4), ('reg_alpha', 9.315435110164996), ('reg_lambda', 0.6304095513254508), ('subsample', 0.6598552823755471)])",Bayes
